text,label,label_name
Raul Rubio Pastor jajaja ya fuiste! No hay escusas... 🤣🤣,0,negative
Juan Carlos HR Arom Carpio Felix  dejen la mariconada pe Cangrejos de mrd paltean 🤢🤮🤮😹😹,0,negative
El cuco la esta poseyondo ala flaca😂😂😂😂,0,negative
El Viejo estaba sentado en un sofá,1,neutral
Leyson Frias yara leyson no te humilles así 😆,2,positive
"Gianmarco Chavez Monteza mototaxi es man, no camioneta 🤣",1,neutral
Este pana si sabe de comida un lomo saltado👌😎😎,2,positive
Me parece muy bien que justo en el ese momento de hacer papi lo ampayen. Asi derrepente aprendan a hacer un un baño . 😅😅😅👍🏻👍🏻👍🏻,2,positive
Me encanta q sigas juntos 💕  pues yo los sigo desde q estaban 3n combate   felicidades a los dos,2,positive
Que cuero! 😱😳 Y encima viajero :).. gracias por los tips!,2,positive
Pequeña grande... Merecía sin duda ganar..su esfuerzo y talento se vio reflejado en el escenario al demostrar la capacidad de cantar en dos timbres de voz la canción de Pimpinela y la última o casi la última en quechua👌,2,positive
Ahorita vengo,1,neutral
"Ese mango con sal y limón, es 😋, me encantó Bogota.",2,positive
Cumbia viejaaaaa😁😁😍😍😍😍😍😍,2,positive
Tmr tanta gente estúpida 😂😂😂😂,0,negative
"Una excelente colaboración, la canción muy pegajosa. En pocas palabras, ""perfecta"". 💜🐥",2,positive
Chino este ampay tenkantala 🤣🤣🤣🤣,2,positive
Y lo mejor es que no hay cholos,0,negative
"Augustito vive con su hembrita, una gringa coqueraza",2,positive
Ni putooo caso Piaaa estás guapísima..🥳🥳🥳,2,positive
Jajajajaa los esperamos pokemones jajaaa ptmre 🤣,0,negative
Sonrisa de burro te pasaste flaco😅😅,0,negative
Natu Nancy tu misma eres 😄😄😄,2,positive
Ese Diego Montalbán me cae pesado como una patada en el estómago😡😡😡 no entiendo como lo hicieron regresar,0,negative
"Gareca pensando: ""Estos Peruanos son la cagada😂""",2,positive
Felicidades y q sean muchos mas. Y un ¡ Salud ! con un buen Pisco Sauer. ❤,2,positive
Obvio a Katy no le fueron a poner el celular en la cara bobos🤡,2,positive
Este se pasó se SOBON ajajaja chupa medias  no sabe como llamar la atención🤣🤣🤣,0,negative
"Johanna Quiroz Jose Guzman su combinado que preparaban, con sus maruchas demasiado picantes 😜",1,neutral
"Escucha peruano, es el equipo naranjas 🍊 el que habla ",1,neutral
"No, eso se fue al carajo",0,negative
Las mujeres somos la cagada 😀🙊,2,positive
Chapa  chino  Sobrado la haces Dinerroooo es dinero 💰,0,negative
Menos mal que en el hotel no han puestos las rosas para que te las pongas en los pechereques jaja 😂😂,0,negative
Jajaja la gringa de ojos celestes jajajajajajaja tu también eres color sillao jajajja Que viva nuestra raza chola❤️❤️❤️,2,positive
"El cantarito,buenazo para chuparse los dedos😋😋😋",2,positive
Jajaja Cacho muy bien con los modales..todas son unas chuscas desorganizadas 👋👋👋 Bravo Cacho ...,2,positive
Chinito un saludito PARA IMPORTACIONES CAMINA FIRME CON CALZADOS YAEL 👟👟,1,neutral
"Ya sabes, pues, que me voy a la caña de azúcar",2,positive
Arianna Barrera tu nueva jato 🤣,2,positive
"Realmente un ascoooo  todo esto de Vizcarra y su ""compadre"" Richard Swing.. y sigo leyendo a todos estos mermeleros, ayayeros y trolls que defienden al presidente de facto moqueguano, Esto es tan solo una perla, de las decenas o cientos Dios sabe, cuantos mas tratos oscuros que no salen a luz publica porque no son tan notorios como de este esperpento del ""swing""..  vergüenza ajena!!! 🤮🤧",0,negative
Comunista  callejonera 🤮😡😡😡😡,0,negative
Resumimos esto!  Métete en tu cabeza y responde esto pituquita de porquería como mierda una persona (me vale mrd el genero) con antecedentes penales en contra y que decho sea de paso si los juicios continúan hay un 99%  de probabilidad que vaya  presa y le espere unos  30años de CARCEL Va estar postulando a la presidencia...de la república  donde mrd!  viste eso. Por que carajos habría que creerle que ella quiere estabilizar el Perú y demas mentiras ? Te pagan ! Es la pregunta. No vamos a discutir cosas muy delicadas y menos con alguien que utiliza una app que la mayoría de retrasados mentales al día de hoy utilizan para hacer el rediculo ..! Y tampoco a un chupamedias como lo es Beto Ortiz  #yapess 😒,0,negative
"Cuidado con las sirenas, Manolo 😅",0,negative
Ese serrucho ya es conocido no habia otro para cambiar un poco 😅🤣,0,negative
Vania Melany jajaja tenia que etiquetarte no me vayas a quemar con las fotos del Baúl jajaja 😂😍,0,negative
"Vamos Perú...esta vez es nuestro momento, si o si vamos al mundial excelente PROGRAMA Franco, es un éxito...😉",2,positive
Osores el 2do tiempo de alianza se vio su mejor versión. No hables pichuladas.  Se q el equipo del pueblo dará el golpe. Tendrías q estar en el campo para Q veas q se siente. Pareces q hablas como hincha de los cabrozzzz... 💪💜AL. Hasta la muerte.,0,negative
Benji es más sinvergüenza habla mentiras para llevarse un plato de lentejas 🤭🤭🤭💰💰💰💰💰💰💨💨💨💩💩💩💩💩✏️✏️✏️✏️✏️,0,negative
Linda cosa ya pedazos de ros.....tes 🤣🤣🤣,0,negative
La más triste planta camina tierra con sus raíces,1,neutral
"Prensa mermelera, Cara de Palos 😠",0,negative
Muy mal lo de la federación al no darle el lugar que merece nuestro bicampeón panamericano sigue adelante campeón 👏👏,0,negative
Anyhelo Vasquez Mi abuelita la Wally. 🤤🤤 Anotada la torta de chocolate para la prox visita 😍,2,positive
Bastante frío y el soroche que acabó conmigo 😭 Pero volveremos 💪🤨,0,negative
Wtf Ztefy se pasaron jajajaaj... q le manden fotos y q adivine cuál es definitivamente es otro lvl. Prro total 😕,0,negative
Jajajajaja para hacerle eso a la chinita ay que tener huevos ..... XK de lo contrario ya estarías castrado 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,negative
Yara esos chivolos ni pelear saben Yo de un tiro le volaba la geta👊,0,negative
Bella hermosa❤️ saludos de pisco ❤️,2,positive
Todo es cortina de humo 💨... Magaly se tira un pedo y también es cortina de humo 🤦🏽‍♀️🤣🤣🤣 pobrecit@s,0,negative
"Lo han alucinado mucho al Chibolo, no tiene ni hace nada bueno en serio bájenle 👎🏽",0,negative
MARCARE LA PICHOLA♡ VAMOS Tobi confío en ti,2,positive
Jaja la piconeria esta en tus venas pero bien yo te aplaudo .combatiente de ❤.,2,positive
Que salga él a las calles a protestar con los matones fujimoristas que llama héroes.  Este individuo está usando a los borregos del fujimorismo como carne de cañón. Santo Dios. 🤮,0,negative
Ese es el chicote que le prestó Castillo a Chibolin cuando se reunieron en Palacio 🤭,1,neutral
"Seré sincero, le guardo rencor por que hablo vainas del ricolaaaaaas 😥😥😥",0,negative
Muy lindo color de vestido y la tela tan suave!!!!!!!!😍😍😍,2,positive
No pasa nada mejor me tiraré un polvo 😄,0,negative
"YO NO ENTIENDO POR QUE LE DAN ACCIÓN DE OPINAR A ESTA C@G@D@ DE ABOGADUCHO, ESTE ES MÁS CORRUPTO QUE SU CLIENTE CACASTILLO… CHANCHOS DE LA MISMA BASURA💩🤬",0,negative
"Poyuelo, palteen, palidon, huevereques. De donde este infeliz que maltrata nuestro idioma. Por eso en el mundo nos ven como unos mal hablados, pirañas ignorantes. Semejante viejo hablando estupideces e imitando a los adolecentes sin educación. 🤦🏻‍♀️",0,negative
Eres genial...mas novelas🤣🤣🤣🤣🥰,2,positive
"Jaja esa gata más parece loba,bendiciones  éxito 🙌 a tu familia",2,positive
Jajajaja tmr son unos desagraciados🤣🤣 encima cobraron 50 dólares por ir a botar esos volantes 🤣🤣🤣,2,positive
"Pura finta la chuecona, cuerpo nomás en la acción no pasa nada, sus videos junto a su mariachi el manicero dan sueño 😏",0,negative
Con 10 jugadores y en altura de 4 mil metros y jugando con el puntero de Bolivia. Increíble lo del Sporting . Grande 👍,2,positive
Todo me chupan la pinga 💪😁 SALUDOS COMAS LA PASCANA KM14,0,negative
"Que delicia, mi mamita lo preparaba con queso fresco y cebollita china picada😀",2,positive
"Maud, cuidado en comer pescados crudos o carne mal cocida, recordá que tenés que cuidar a porotito 😊 cuándo se sabrá el sexo y depaso el nombre?😍😍😍",2,positive
"🤣🤣🤣🤣🤣🤣 que ridiculo csm, pero te responderé con una respuesta típica de tu nivel: disculpa manito hoy celebran sólo losq clasificaron, asiq apágate y si tomas que sea con cólera",0,negative
Por que tirar 86minutos de buen partido por un mal cambio 😭😭😭😭,0,negative
Los Otakus: está información vale millones 🤣,1,neutral
Puro comer y comer y sigues flaco dónde se va tanta comida 😀😇,2,positive
"Como se sentirán esos burros que lo eligieron a estas ratas k ya están k se apuñalan, k gran cambio gracias al sur k lo eligieron con fraude, ay esta todo lo k se elige mal acaba mal 👎",0,negative
"La verdad que yo no soy de ningún partido pero me indigna tanto Y me da vergüenza ajena. No sé ni cómo mirar a mis hijas tengo una niña pequeña y tengo mis hijas señoritas, no es justo , no es posible que esta clase de personas puedan ser elegidos así nada más,  me mato diciendo a mis hijos estudien, salgan adelante, lean , aprenderse la tabla de multiplicar,  tantas cosas como madre uno se saca la m***** realmente enseñando a los hijos a estudiar a ser los mejores en el colegio; aprender todos los días de nuestra vida estamos ahí con ellos, para que sean algo en la vida, profesionales y sean el orgullo de nosotros;  no para que un ignorante sinvergüenza , ocioso, que jamás ha enseñado a nadie se ahora el presidente y encima ponga toda su tracalada de mafiosos de personas que no tienen ni oficio ni beneficio, con una hoja de vida manchada, enzimas son pegalones , golpeadores de niños y mujeres .Qué cosa qué vergüenza como madre totalmente estoy muy pero muy decepcionada o sea acá en el Perú cualquier ignorante puede ser presidente puede ser ministro y hacer lo que se le pega la gana qué vergüenza de verdad, que dolor .😡😡",0,negative
Saludos Cholo desde Chiclayo ✌,2,positive
Un día me cae un piedrón y la cagada,0,negative
"Felicidades , que sigan los éxitos y para tu próxima alfombra salgan calatos , total igual habrá críticas que más da , 👍👍👍👍👍👍👍👍👍✌️🤙",2,positive
Nilda Doris Arocutipa vamosss... a conocer la casa de los pitufos 😊,2,positive
Anderson Bautista jajajjaa te a ganao tu pichi 🤣,2,positive
"Hospedaje San Andrés - Ayacucho Contamos con: ✅Habitaciones Simples ✅Habitaciones Matrimoniales ✅Habitaciones Dobles ✅Habitaciones Familiares  🚙Cochera 🎯Baño privado, 🫧Agua Caliente, 🖥TV Smart 🖥TV Cable ☕🥛🍔 Servicio de Cafetería a la habitación 👕👖👚Servicio de Lavandería  📣Wifi  💵Medios de Pago: YAPE, BCP, BANCO DE LA NACIÓN, BANCO CONTINENTAL.  📞☎ Informes y reservas al WhatsApp : 966141616 / 966906000 📌Ubícanos en: Urb. San José Mz J Lt 6A - Andrés A. Cáceres D -  Huamanga -  Ayacucho.",2,positive
Ese cuzqueño tiene acento de tumbesino 😀😁,1,neutral
Se ve delicioso me encanta y sobretodo la palta wow extraño mi comida peruana deliciosa 😋 ,2,positive
Vico GL y si hacemos un full day de comida 🙈 ya que estamos cerca a todo,1,neutral
Jajaja Fiorela Katherine Ochoa Paola Alvino Andrea Celeste Carolay Nicole OZ Paola Nicole Milagros Carrión Debora Rouse  😂😂😂,2,positive
A poco escuchóse el rumor de bestias al galope,1,neutral
Ya comienzan con sus tonterias. Es una estrategia del gobierno para distraer. Castillo cree que la gente es sana no. Ahora van hablar del negro calato y  no de la audiencia que tenia que ir porque ha procedido la denuncias. Xd 😆,1,neutral
A chapar las palas ..y a remar .😁,1,neutral
Lisset Castro en el 1:36 te imagino gritando así con la cucaracha jajaja 😂😂,0,negative
Karlos Chávez Rejas Fernando Chávez Rejas Patada nuclear 😆🤣🤣,1,neutral
Se besaron suavemente,2,positive
La jerma de cuasimodo🤣,0,negative
Lo cagaron al pichanguero ahora entra de yeno ala Reategui😂😂😂😂😂😂😂,0,negative
"Que regias que están Maria Pia Copello  e johana san Miguel, 😘",2,positive
Claudita es la gringa que dice amor quiero bebito 😁😁😁 Claudita quiero ser tía otra ves 😀🙈,1,neutral
Tifany Javier picarooooonnnneeessssss 😍,2,positive
La sopa verde es delicioso con su ají y su paltita 😋,2,positive
Alex Roy anota los points 🤗🙌🏻,2,positive
Priscilla Bellido Conde checa esto!!! Podría ser el próximo point!! Y bailando ese pasito 🤣 Pdta: escucha el video 😂,2,positive
MAYRAAAAAA!!!!!!!tiene k ser ella la artista del año sino seria una trafa 😁😁😁😉😉😉,0,negative
Eres un chucho Beto me haces el día aveces 😂😂😂 buen cátedra para esa huequis de burrada,2,positive
Chino xk  te pintas los labios  👄 Jajaja,0,negative
Esa italiana es más bamba😂,0,negative
Usa pijama para q pueda disimular el pañal q se pone atrás 😁,0,negative
Al principio le tienes miedo a todo. Luego ya te pones fresco Vecina préstame tu fósforo jajaja🤣🤣,1,neutral
"Se fue al tacho el retiro del 25% de las AFP, aparte al aprobar la suspensión perfecta de labores, incita a que todas las empresas den licencias sin goce de haber y/o lo peor de todo existan despidos masivos. Definitivamente se nos vienen cosas catastroficas 🥺",0,negative
😁que triste que tú hables así de otra mujer y hay algo por descubrir mi madre recorrida le dices cuando tú ya llegaste hasta la final de la carrera corrida recorrida y recontra recorrida calle mi hija calladita se ve más bonita o el tinte te mato las neuronas y hablas pavadas jijijiji,0,negative
Ese poto es real?? Parece que tiene algo adentro 🤔,0,negative
Johan Espinoza controla a tu agarre causa xd Con un vinito cae 🤣,1,neutral
Eso le gusta a monolin la pishcoteria.😂🤣,0,negative
Ay ay ay keka no au au au como lo dises 🤣🤣🤣🤣🤣🤣,2,positive
"Oh yaraaaa, que fue con esos patitas😂👻",2,positive
"Lengua de trapo,mermeleros y de nivel muy ordinario 🤮🤮🤮🤮🤮🤮🤮🤮",0,negative
Causa y chicharrón de pescado 😋😍,1,neutral
Lo agarro de pavo literalmente 🤣🤣🤣🤣🤣🤣,0,negative
"Yo soy peruano y habló como veneco, habla claro menol 😀😀😀😀",2,positive
Que rico  secome Piura ❤️,2,positive
Que haga lo que se le de la regalada gana pero con su dinero...!!!! Peor aún en este contexto de pandemia es una cachetada a los que menos tienen. 🤨,0,negative
Una voz de Choborra jajaja saludo chino 😎,0,negative
No me hubiera gustado estar todo el tiempo parado,1,neutral
"Me llegan al pincho tus publicidades en medio de tu vídeo , te ganaste un suscriptor menos.👎",0,negative
No nos separaron hasta que vino el cachaco,1,neutral
Jape en Japón los militares te meten lapo si no hacen caso? 🇯🇵🥶,0,negative
Nos vamos a cagar de risa,2,positive
Al transformers no le queda el negro 🤣,0,negative
"Phillip Quaquer arrugó al final diciendo que son bromas, 🤣 se hizo la pichi.",2,positive
Yo compro la gelatina de sobre Negrita de 150 gr! Cuántos tarros de leche sería ahí?🙏,1,neutral
Ni un de los  dos nos genera confianza  y de lo que si estoy seguro es que uno es peor qu el otro..pensemos bien a quien le daremos el voto por que esto no es como tirar una moneda  al aire..👍🏾,0,negative
"Pasaba por depresion ,soledad y un dia googleando vi q existian cataratas cerca a lima ,era un chico el que hacia el tour Pedro laos lo contacte y deposite con miedo pero me dije bueno si no es estafa perfecto y si no hay nadie me voy sola,nos encontramos a espaldas del orrantia y para mi sorpresa eran todas chicas la ruta era huanano ,aqui conoci a Sonia Kobashikawa que ahora es mas viajera que yo , disfrute esta caminata y me senti liberada entonces me dije esto es lo mio seguire y asi fue seguii y empece a recorrer parte del PERU aun me falta un monton hoy e parado porq estoy viviendo la aventura mas bella y es el ser mami a tiempo completo esperare q Renato cresca para rutear con el ❤",2,positive
Koki es Monse capas que se dejas quebrar 😁,0,negative
Hasta ahora no sé cómo cuto llegó a jugar fútbol 🤔 .....,1,neutral
Ese 2jz no conocen que son luces traseras 👏🏻😎 ya que siempre va puntero 💦 🔥,1,neutral
Mariella Pacora se ve súper fácil 😋 y Riki ,2,positive
Estos son terrucos de la derecha😡😡😡😡🐀🐀🐀🐀😡🐀🐀,0,negative
Saludos para el color chaufa  de Jorge  q le rompimos el asterisco a su equipo 🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔😂😂😂,0,negative
"Lucianito , Te falto probar el Chairo de la Quinta Eulalia , buenísimo!😋",2,positive
Andrea Díaz tas bailando con tu hermano el rumbero 💪🏻,1,neutral
No entiendo donde le ven lo gracioso es el sentir de una niña por ver a sus padres juntos otra vez  en su tono de voz se le notaba tristeza y rompió en llanto sean empaticos y dejen de tomar todo a burla 😓😞,0,negative
"Jajaja la verdad que nunca escuchaba a Beto Ortiz, pero con todo esto que ha pasado se ha ganado mis respetos, ojalá llegue hasta el último y paguen los pulpines que hicieron chongo solo por seguir a la masa🤗🤣👌🇵🇪.... Vales un Perú Betito✨",2,positive
Yo iría a la bodega 🤣🤣🤣🤣🤣bien regia como la pia 🤭🤭🤭🤭,2,positive
Sin Roche... el señor esta vendiendo sus golosinas.. Y este Men..  no le colaboró v:' Y corto esa parte... Palta/ Y Después Están Tocando Los que hacen Musica con ronroco y bombo🤘,0,negative
"CUICAS  se refieren como acá en PERÚ , CONERAS los alaracos de mi barrio 🤣  BUENO ESO ENTENDÍ XD  1ra vez ENTENDÍ bien  hablar los chilenos.  SALUDOS",1,neutral
Bienvénido oliver Stone 🤭,0,negative
"Entiendan mugrosos naranjas: No votamos por Keiko, votamos en contra del socialismo. 🇵🇪🇵🇪🇵🇪🇵🇪😝",0,negative
"Que 💩de local como se llama para que no vayan, que estupidez enserio y solo están grabando a ellos jajajjaja que ridiculo.",0,negative
👉Un roto es un chileno. Eso se sabe desde hace años.,0,negative
Lapizes mongol ..!! Jajajajaa 🤣🤣🤣,1,neutral
"Xfin alguien va ser algo, como sea, como pueda ... la cosa q lo saquen al asno con sombrero senderista cocalero acomplejado ignorante comunista ....vamos con fé 🙏",0,negative
"Arrugaste , si hubiera sido Óscar  Gallozo te lo chapabas sin asco. 😂😂😂",0,negative
405 -Soy muy viejo,0,negative
Mireya Valdez Carito Valderrama Montenegro 😲,2,positive
Falto pildorita ahi para que opine los del iphone 13 😂 gordo huevon,0,negative
"Entetrenido 🤣,igual q el chavo del 8,poprina! Su gran sueño? Asu flaca que sueños de mie... Tienes!",0,negative
Por eso no encontraba mi cortina☺️☺️☺️,0,negative
"hola Jenni abuuuuuuuuuu no podré ir , mi adorado espeso me dicen q las personas aran cola desde temprano y no alcanzare cupo como m desanima 😭😭😭, m dice xq no te inscribistes ya le explique pero igual",0,negative
Ahora si lucianito...esta parada no la conocía ...tomo nota y planifico gracias totales 😎👍👍👍,2,positive
"Querida Yidda Eslava la gente siempre va a hablar, así te pongas, lo que te pongas, sea  pantalón, vestido, falta o salgas calata... que hablen nomás!! Igual van a ir a hacer su cola para ver la película, que de hecho debe estar buenísima!! Los mejores éxitos chicos!! 🥰",2,positive
Cual es tu campaña sobre vizcarra beto ?  Así también hubieras hecho lo mismo por el papa de tu amiga karla  🤔🤔🤔🤔,0,negative
Con razón se demoraron en traer mi rotoplas🥴,1,neutral
Vanessa Calderon Martinez Adriana Godoy Alexandra Bueno Lizarraga Ya pe ❤️❤️,2,positive
Yônelą Rôsą  asi tiras cachetada 😂😂😂,1,neutral
"Jajaja que tal FujiBeto, afortunadamente se nota tu desesperación 😂  Es verdad lo que me dijeron, le tienes miedo a la justicia por tu caso pasado archivado y que no prescribe. Es muy Vil azuzar y fomentar el miedo 👌",0,negative
Fútbol nica...    voley le debe gustar.. 😁,2,positive
No noooo..... que no sea  miyashiro🙏🏻 porquee 😟 hay si ya nica se cree en los hombres 🤥,0,negative
"María Pía, eres increíble!!! ....soy tu fiel seguidora. Me haces reír con tus ocurrencias 😂 Que sigan los éxitos para ti y tu linda familia. Un abrazote desde Pisco 🤗",2,positive
Gente ahora pasamos y sacando cacha sin nada que guardar en la mochila xd Jorge Chavez Clemente Gerson Aguilar Ruiz Jeanpool Cruz Espinoza Gabriel Chino Kevin Condori (nada que trabajas igual te cae xd) Jose Catalan Castañeda Alejandro Castillo Mendoza Bryan Centeno Angel Maldonado 😂😂😂,1,neutral
Mely Portillo Pavon tu 😒,0,negative
Aver en donde estamos la inchada de Cristian Cueva ustedes sabes q con todas esa palabras le hacen daño a nuestro jugador lo q nos queda es pedir a dios q toque su corazón ❤️ y siga adelante amigo Cristia tu puedes cm siempre lo hacías linda en la cancha no hagas caso a palabras necias dios te bendiga siempre bendiciones,2,positive
Para despedirse mas cojudo este colorado😁😁,0,negative
😭😭😭😭😭😭😭  Porq botaron por el lápiz ptm,0,negative
"Así saques un coche bomba, una camión bomba, un barco bomba, por la weba es Betofilo 😁",0,negative
Le falta un cachetadon para q despierte 🤣🤣🤣,0,negative
La Chuecona no sabe tirar se le ve pesada y qqfata en cambio Xoana es una licuadora 🤤,0,negative
"Así van caendo de por sí todo los cachueleros de la corrupción,  acostumbrado con las coimas, pensó que porque era general no le recairía nada por el abuso de autoridad que hace, así caerán uno por uno todo los mermeleros, traidores de la patria con todo sus jefes ... 👉🇵🇪❤",0,negative
"Soy fanática #1 de tus videos, me encanta viajar mis fieles compañeras son mi madre y mi hija. Me encanta tu página veo todos tus videos. Deberías lanzar un concurso y la o el ganador viaja contigo😂",2,positive
"Buena del pelo, era de yapa papu 🤣🤣🤙🤙",2,positive
Jajaja ahora chino Mira mastica y traga 🤣🤣🤣,0,negative
Maaaanyas lo dice una pituca 🤣 uuuta que locooo 🤣😂🤣😂🤣😂🤣,1,neutral
Jajajajaja!!! CESAR A. SOLO VE SUS EMPRESAS 🤨  ESE ZAPALLO  RELLENO DE BAS...,0,negative
Cuando sale grueso y no sabes si seguir pujando o cortar la soga 😁,0,negative
El de atrás: pta q huevón pa q vine 🤣,0,negative
"Aprendan a ver una publicación completa antes de emitir una opinión..Ella está negando ser la autora de los audios...Todos comentan y comentan guiándose solamente por el título de la publicación...Es por eso q tenemos estas autoridades,votamos por ellos sin indagar bien,luego estamos quejándonos...Ahora q se acercan las elecciones municipales,le pido por favor q indaguen bien y no se dejen manipular tan fácilmente con falsas promesas...✌",1,neutral
"Movía mi pelota, flaco",2,positive
Tus chalecos son un chiste jaja ni cacharro fuerte tienen 👀😂,0,negative
Dirección exacta del chifa por favor 👍🏼,1,neutral
Paciencia Manolito  😁 tamalesssss,2,positive
"Das risa Gonzalo Hablas como pendejo , semejante ensalada 😂🤣",0,negative
Gaston tu receta es espectacular!!!  Lo preparé tal como indicas y les encantó en casa... Gracias por compartir tus recetas ☺. Un abrazo desde Cochabamba - Bolivia 🤗,2,positive
Eres pituco???  Zp Ron 😜,1,neutral
BETITO CHAPA TU TAPER 🤮🤮🤮🤮,0,negative
"Genial chicas, gracias a ustedes pude viajar a Europa con los tips misios y ahora muero por usar sus polos. Delsy hay q comprar los polos 🤗",2,positive
La Beto está picona😂,0,negative
"Prosor después de investigar bastante, ya se por q le dicen Pantene 😁",0,negative
DESAPARICIÓN TOTAL DEL PARTIDO POLÍTICO DELINCUENCIAL DE PRONTUARIADOS PERÚ LIBRE ✏️✏️✏️,0,negative
CARADURA:  ¡Qué bacán!,2,positive
Una mujer despechada todo por q mi pata el chato no le dio su lugar  bahhhh 😠 así hay muchas  q Stan vestidas de ovejas  se hacen las dignas,0,negative
"Y en el canal Betel salían los pastores explicando porqué esos animes eran del diablo diciendo: ""El kokún es un ser poseído"" 🧐",0,negative
"Cómo somos babosos, según tú, habrá que seguirte y creer que lo que dices es porque eres un buen ciudadano que discrepa y no por el buen negocio que haces en TV 🤷🏽‍♂️ bien aceitado por tus convenientes amistades. Don Baboso, tú.",0,negative
Katty Martinez  cruza tus deditos para ir a #PeruMuchoGusto en Tumbes a comer súper rico ese chaufa de cecina 🐽 😋 y me tomo mi foto con el churro del video! #viajayprueba🤞🏻🙏🏻🙌🏻🍀🎉🎉,1,neutral
Una indirecta al Chivolin lin lin de Andrés Hurtado 😂🤣🤣,0,negative
"o Hermano Jonathan Farfán de la Cruz este man se parece a mi corrigiendo a varias flacas de Lomas 😂😂😂😂😂 sobrado cualquier día vamos a un show de el, para matarnos de risa con sus anécdotas 👌",1,neutral
Michael Fajardo😂😂😂que risa...,2,positive
No encontraste una vaquita por allí?? Saben peinar Manolo🤣,1,neutral
Meterse huevadas por la concha y gravarse con marido chipi 😂😂😂,0,negative
Oww aun recuerdo tu foto en un puente colgante con tu baby en su canguro viajero. Y ahora está enorme! 🧚🏽‍♀️ #life,2,positive
Es el payaso pollito a la brasa? Xq le falta su arroz chaufa para q sea mostrito. 🤫,0,negative
bien por ustedes chicos!! Rodo no esta chancado solo esta maltratadito 😜 asi te queremos a lo bruto 😛... ya estaras tiza con tu chacha nuevo 😍,2,positive
"El pais de las democracias ya no es un socio confiable, si es que alguna vez lo fue. 🤔👈",0,negative
Gracias Gastón!! Adoro el olluquito.. en mi Familia dicen que me sale rico.. pero a mi me gusta a lo Serrano con su Charqui.. por mis venas corren sangre Serrana a mucha honra 💪🏼💪🏼💪🏼😁😁😁😁😁,2,positive
Melani Gonzales Cornelio  te etiqueto y me retiro lentamente 😬 tienes que pedir permiso. Jajajajajjajaja,1,neutral
"Jajajajajajaj, ese es mi PERÚ 🇵🇪 CSM pati' y pal' mundo ENTERO🥒 la firme' ya sueltanos' pe' causa' tas' buscando la sin razón Mox 😅👍",0,negative
A lo que ANDRES  VA EN EL SENTIDO LLAMAR LA ATENCION Y FUE PARA SU BIEN MAS X LOS NIÑOS..  FUE QUE COMO MUJER HAY TENER CONCIENCIA EN TRAER HIJOS.. SI ERES POBRE Y NO TIENES PARA DAR CALIDAD DE VIDA A TUS HIJOS NI PARA TI.  . IMAGINATE COMO VAS A MANTENER A TANTOS NIÑOS.. A SUFRIR.. X ESO ES LA POBRESA A LOS NIÑOS... DAN PENA .. YO TMB VINE DE PADRES POBRES Y ERAMOS MUCHOS HERMANOS NO TENIAMOS NI PARA COMER PEOR PARA ESTUDIAR.. Y CUANDO MI MADRE ENFERMO DE CANCER .. NO HUBO PARA LOS TRATAMIENTO.. ELLA MURIO DE 37 AÑOS Y ME DEJO CON SUS 5 HIJOS .. YO LA MAYOR.. Y SUFRI MUCHO CON MIS HERMANITOS ... TANTO QUE RENEGE DE QUE SE LLENARA DE TANTOS HIJOS Y SIENDO POBRES... YO X ESO OBTE EN LIGARME.. XK NO DEJARIA JAMAS QUE MIS HIJOS SUFRIERAN COMO YO... ES X ESO QUE SOLO LAS RESPONSABLES DE LA POBRESAS DE NUESTROS HIJOS SOMOS NOSOTRAS MISMAS . LAS MUJERES .. SI TOMARIAMOS CONCIENCIA NO HUBIERA TANTOS NIÑOS SUMIDOS EN LA POBRESA .. Y CONTAR CON NIÑOS ABANDONADOS..😪😪😪😪😪 ES TERRIBLE CADA SIFRA EN AUMENTO DE NIÑOS DESNUTRIDOS y ENFERMOS . PiENSEN EN SUS SUFRIMIENTOS DE ELLOS..😪😪😥,0,negative
Si da otra vuelta de campana te aplasta,0,negative
Yo recuerdo verla en esta vaina que se llama esto es guerra creo 🤣🤣🤣,0,negative
CHOLO Y LAS GORRAS? 😂,0,negative
Judith miraaaa ella es mi Rayan ❤️❤️❤️😘😘🥰😍🥰😍,2,positive
Peinao de cachetada tienes🤣🤣🤣,0,negative
Beto te adoro❤. Estoy super feliz de que regreses. Q tuemblen los otros canales y programas!!😜,2,positive
Tlv mayimbu picando con el floro del celular 🤣🤣🤣,0,negative
Ese pelado me cae mal… Presidente por favor 🙏 ten cuidado con esos viejos rosquetes que han sido enyucados hasta el hígado por la derecha..,0,negative
Toy palteado en Missoula rata ni una sola mamá rata ni chispita csmr 🤣,0,negative
Milagros Castro Solis ❣️,2,positive
Alejandro un point a donde ir cuando estemos allá 😅,1,neutral
Ser peruano es otra cosita. Nadie puede igualar a un perucho carajo 👍,2,positive
Apaga px culo es culo 🤣🤣🤣🤣🤣,0,negative
Yo soy un viejo inútil pa la lucha con el cuerpo,0,negative
"Osea vienen al Perú para roban y se ofenden todavía,que frescos 🤬",0,negative
