text,label
Mentira  su  propio  falsedad  está  girando  en  todo  el  mundo 🌎   la  dama de  hierro  de  los  cuellos  blanco,0
Que mi... da es esto  cachaskan🤣🤣🤣,0
Hillary Aráoz Sotomayor  si no hay carro hay triciclo 😁,2
"Johana Membrillo Ramirez Tricia Vilca Ramirez Nora Roxana Belen Angela Crispín Solórzano Mery Melendez M Participen chicas para los peques!!!  El premio seis para mi hijito mathias, cumple 2 años el 22 de junio 😁",2
"Nos vamos a la trica jajajaja, csm 😂😂😂",2
Kristell Benites nuestra trica 🤣🤣🤣,2
ALIANZA SERA TRICAMPEON KTM💙🤍💙,2
Natalia así te are Jajaja con mi triciclo😂😂,2
Javier Ferro vamos 🚘,2
Podría vender limones o naranja🍊huando solo le falta su triciclo con esa súper voz que tiene,0
para el lado de Trocadero no es tan asi 😁,1
"Alexis Valderrama Piero Delgado Rizo-Patron Christian Lopez Isidro 😂😂😂 ""me voy a la trica""",2
Cuesta Serena... Casa Andina... tas ficho colorao 😂 más prueba al viaja,2
Erick es d ella U y lo dice por qué sabe que la U ya fue! Lo siento Erick será alianza el tricampeón! 😁,0
Moises Delpiero Fernandez Cachay tuya Wendy a secas👍,1
Yorka Falla oe ctmr educa a tu 😂😂😂😂,0
Sonia Garcés falla x 1000 🙄,0
Luisito nunca me cayó bien. 😎 hasta ahora no  falla mi sexto sentido. 😎,0
Shirley Falla Castro creo que si vamos huebona! 💜,2
🐤🐣🐣🐣🐣🐤🐤🐤 pi pi pi pi pi Libertad me fallaste 🐥🐤🐣🐤🐥🐥🐤🐣🐣🤣🤣🤣,0
Los que botaron por el asno la entienden perfectamente😁,0
La firme no das ni risa 😂,0
"Johana c/tembladera😆 y en piso firme!!. Maria Pía más estético, segura, firme.",2
Le dio miedo las agujas 😅,0
"Siii queremos ver como te meten esa aguja, y ver tu cara mientras te la ponen 🤣🤣🤣",2
José Carlos Alberto Delcastillo no se quien es la flaca 😂,1
Ese es como tunas juanrrechere Juan Chiroque Capuñay🤣🤣🤣🤣🤣,2
Estos ya se pasaron de turrones ... Ya la gente están demasiado turrys 😂😂😂,0
GONZALO HAS AQUI HUELE TU TURRON. SALUD SALUD  🍺🍺🍺🍺🍺🍺🍺🍺,0
Rolando Cisneros turroncito rico 🐷,1
Eres una trome 👏🏻💪🏻🇵🇪,2
Valentina Rosales y yo que a puras cachas me saco 5 onzas 🙈,0
Osores  cachadito no sabe nada de 😛⚽️⚽️,0
Lo máximo me reí 😂 🤣 eres una trome Yidda Eslava,2
Eres un trome Christian 👍👏👏🙋‍♀️,2
Laura es una trome para armar pleitos..😱😱🤪🤪,0
"Me encantó, unos tromes 👏🏻👏🏻👏🏻👏🏻",2
"jajajaja , me encanto , eres una trome 🤭🤭",2
"Espero tener una novia japonesa, si save hablar espanol seria mejor. 😁👍",2
"⚠️⚠️ ESAS COMPARACIONES NO VAN, KATY PERRY ESTÁ EN UN NIVEL SUPERIOR DE HUMILDAD Y EMPATÍA CON SUS FANS, del otro ni hablar",0
Y tuuu... Si tuu la q esta q habla... Por q no hecs cn nata.. 🤨? ,0
Hay burros que todavía no entienden 🤦🏻‍♀️ aún viendo las burradas del prosor,0
Con semejante cosa creo que burro 🤣🤣🤣🤣🤣,0
Ni hablar saben y como buenasos 🤣,0
Y porque no hablas  de Chile 🇨🇱 Donde la primera presidente en ese país fue SOCIALISTA y no pasó nada .. Chile es una potencia económica en el Cono Sur y no todo es malo y no DESINFORMES con ejemplos tan básicos como de Cuba y Venezuela que son regímenes totalitarios.!,0
Fiorela Huaco estas anotando no? 🤭,1
Pareces un huaco 😂😂.,0
Ahora eres noticiero? Pensé que solo Hablab4s Web4das 🤣,0
Hugo David Choque H  ahí está tu tonto Pedro castillo. Palabra de maestro burro 😂😂😂😂,0
Cuál burro si es 🦬🦌🐃🐏🐐,0
Alas finales golpe de estado  resto a un general q aun burro y q  nos gobiernen los terroristas y q la csmarada wilma salga de ministra de mujer  😒  xq explicarles ya alos lapiz es x gusto q salgan los militares,0
Eso estaba crudo 😣😣😣,0
Ni hacerles caso a tanta gente envidiosa 😄mejor haz como el elefante y sigue pa'lante 🤩,2
"Feliz cumpleaños para el mejor entrenador que llegó a nuestro querido Perú, para darnos tantas alegrías,es usted grande,muchas felicidades🎉🎉🎉🎉",2
A quién se le ocurre tantas formas de matar??!!🤔😅,0
Q envidiiiaaa d donde saca tanta lechee ... ya quisieraa 😭😭😭😭 Flor Obregon Lizeth Rivera Muro Shirley Acharte  Cinthia Almeyda,0
"Mmm suave Beto te metes con ellos te metes con el pueblo, ya saben tu dirección 🤭",0
"Axel Arqueros Alvarado no mames,  aquí eso es lo más suave que te pueden decir 🤣😐",2
"Veremos q sucede, nada de entrevista suave, directo a la herida.😉",0
El dorado !! Elvive Oleo Extraordinario deja mi cabello suave y brillante ☺!!,2
Eres linda hermosa tus palabras son suaves como un ala de ave 💖⚘💝💖⚘⚘💝💖⚘⚘💝💖⚘💝💝,2
"Sus mala palabras muy suaves en Japón,  que dirán de latinoamerica .....😂😂",0
Este video es súper super viejo y averiguen fuentes del lugar 😏😏😉😉😉😉 de tarea,0
"Falso hablo de richard acuña, y el ampay 🤔 🤔 🤔 🤔 🤔 🤔 🤔 🤔 🤔 🤔",0
Uff sorry tobi se me antojaron unas Doré 😅✌🏼,1
"👋🏼 👋🏼 👋🏼 Gracias por la información. Si vives en provincia, puedes sacarlo en provincia o debes venir a lima para el trámite? Gracias 🌹 ♥ Sorry si la pregunta es básica, la verdad no tenemos idea Diana Zeta",1
Koala yo jajaja noo nada que ver  jajajaj  !!! Y siempre lo hago jajaja sorry amor 😂😂😂😂😂,2
Pff señorita periodista ese cuento a otro viejo no todos los PERUANOS somos tontos para creerle 😅🤣😂,0
Martin Huaroto Auris Elvis U Stone Sjl Siiii sooon 🤣🤣,2
"Led Zeppelin, korn, Metallica, Alice in chains, muse, pearl Jam, stone Temple pilot, rhcp, jamiroquai, greta van fleet, Chris Cornell, audioslave, acdc, Primus... Etc 🤘🤘🤘",2
Rayza Toledo Gilgrados Mirtha Kelly Powosino Sasiga Daniel Ninio Stone -Me la quiero ganar con el simple hecho de ir a pinchanguear con la gente de mi barrio y vean de la supertecnologia con el buen diseño de este balón ⚽ #CopaAméricaBrasil 🇧🇷 🏆 #ArribaPerú 🇵🇪,2
Jajajaja ptmr que risa con la agraria ellos van a la U bien stoneados🤣🤣,2
Jaaaa 😂😂😂 Zuz Vr 😂😂 sorry amiga me dio risa este reportaje 😂😂😂,2
Hay sorry lo Pu..no se te quita y menos se te queda en la garganta la 💩 tu xq eres adulta p saber q hacer y q no así q es fácil echar la culpa a los demás..a otro perro c ese hueso,0
"Esa también soy YO 🤗,ahora no.lo veo xq pierden cada vez que lo hago 🤭🤭🤭. Sorry pero soy bien poncha globos.",0
Es triste que aya tanta gente irresponsable que no puede pensar un poco antes de llenarse de hijos.. 🤦‍♀️😔,0
Siii !! Hermoso paisaje!!! Lima aburre con tanta gente!!🤗,2
"Lo ideal es que una se sienta bien, el resto al tacho👍",2
Jajajaja y la pobre maquillandose horas para que en 2 segundos se vaya al tacho 🤣,2
"Grande Sofía...tu eres nuestra campeona mundial y emblema de pundonor, amor,y hidalguía  esos malos y anti peruanos dirigentes...que se vayan al tacho...solo están en la palestra cuando ganas y llevas al podio al Perú...pero cuando te deben apoyar,  ayudar y darte tu cupo ganado bien ...te dan la espalda...estas en tu derecho que te respeten y pidan disculpas públicamente...mínimo...un abrazo fuerte y mucha suerte...CAMPEONA MUNDIAL...NUESTRS REINA SOFÍA 😘🇵🇪",2
Ya salió el Ampay o nada🤨,0
"Silvia esa eres tu con tu ""Aquisito no mas"" cuando fuimos al Santuario Nacional del Ampay. Y Pensar que desde aquella fecha no regrese nunca más, fue una bonita experiencia 🙃 jajaja ",1
Maria Fe Granados Miñano (Angie) Makarena Tajara (María Pia) IGUALITASSSSSSSS🤣🤣🤣🤣🤣,2
Reginaldo Reategui Oliveira  12 años entrenamiento al tacho 🙈🙉,0
"Si Uchulu no estaría en el Artista del Año, este programa se iría al tacho.😁😁",0
"No hay quimica y ese cubano cree que es salsa lo q esta cantando!! Wacala!! Esta pal tacho este duo!! 😲 el q le guste esta interpretacion no tiene oido musical, ellos cantan individualmente, no hay tecnica!! Todo armany 😂",0
"Uhmmmm... Que rico Tamal Chinchano y con esa música negra de fondo, biennnn❤❤❤❤",2
Gloria Esal Enrique Marley tamalitoooo chinchanooooo 😭,2
"Juan Pablo Martínez Vasquez ya pueees. Un tamal aunque sea, hazte uniiita. 😁",2
"Amor Jorge Luis mira sale el chinito justo lo q comimos ayer, otra vez se me antojó el tamalito 🙈",2
"Camille Vergara Cavero la primera, cuando te hacia ir para que apagues la luz o me alcances mis lapiceros o el control 😓😥 miss you... Solo para eso jejeje mentira",1
"Jajajajaja Mox si estás jugando fútbol no puedes beber agua, solamente puedes humedecer la boca para refrescar o mantener el agua un instante para combatir la resequedad pero si bebes agua estás frito en el juego 😂",2
Todos esperábamos que preguntes a cachin donde esta Tarron ??🤷‍♂️,0
Yo compro la gelatina de sobre Negrita de 150 gr! Cuántos tarros de leche sería ahí?🙏,1
Recuerdo que participe en su programa del tarro de leche 😁🤭quede empate🤭😁,2
Pucha ya estoy vieja desde que era pequeña me  acuerdo veo tu programa.😂 buena idea a seguir adelante,2
Otro marrano 🐷 recuerda cuando le agarraron las nalgas a tu vieja luisito cómo estabas llorando a ver qué le hubieran hecho eso a tu vieja en realidad si están mal primero no saben cómo llegar al público y después de lograrlo no saben cómo huir de ella qué lástima,0
Todo perfecto. Excelente. Excepto comer con cuchara!!! No puedo. Agarro el plato y terminar la leche de tigre como beber jugo no más 😁😁,2
"Para mí el estilo juego de Ormeño no encaja en la selección, pero el Tigre Gareca sabe lo que hace. #ArribaPerú 🇵🇪",2
Ese tigre si tiene estómago 😄😄😄😄,2
Genial un tema que hizo temblar la industria de la música .... inspirado en nada menos que en una de las leyendas del fútbol 👀el puma Carranza y el salto del tigre 🐯🤣🤣🤣🤣,2
"Morro  tinca, lo llamamos en Rocchac - Huancavelica 🏆",1
"Yo era una experta tincando 🥺 tenía mi botella llena de porotos que les decíamos ""Vaca lechera"" eran unas bonitas y las más caras. Que buenos tiempos 🤍",2
Gimena Alejandra' jajaj me tinca que tu eres así xd  😂,2
"Gracias!! mi suegra no recordaba bien esta receta, es de Chincha y siempre nos contaba de este plato. Me imaginaba una combinación rara pero se ve buenisima! Ahora le haré recordar 💙",2
🍕+🍼 ay no q horror de combinación 😱😱,0
Vuelve y dilo aquí...ten las agallas (los héroes no huyen).....aunque sea has😆😆 como Combina que regresó con el rabo entre las piernas...,0
"Jajaja como Pía ninguna eres única, los q habkan esran ociosos...sigue así mi COMBATIENTE favorita🥰",2
"En estos momentos acabo de escuchar a la ministra decir que ya se habían escuchado rumores que esta desgracia iba a suceder...y que lamentablemente no han podido hacer nada por que no pueden estar en todos lados...mi interrogante es Y QUE HACIAN EN ESE MOMENTO ????   Cuidando a los partidos políticos en su mítines o poniendo papeletas en lima ...o combatiendo la delincuencia....?????? Que por cierto reina el.peru ...no se cómo la defienden. Enserio....bueno..SIEMPRE HAY PRIORIDADES ....o quizás están en otra investigacion mucho más importante que las matanzas...QUE ES MAS IMPORTANTE ES ESTA DESGRACIA ..CUAL ES EL CASO EN EL QUE ELLOS ESTAN TAN INTERESADOS?????solo Dios lo sabe y lo echo, echo está lamentable 😞",0
Tanu Merino el salto del tigre😂😂😂,2
Lo maximo !! 🐽🐽Ya ves Oscar Gárate Velázquez aprende a combinar 🤣,2
No se porque a la mayoría les gusta esa combinación.... 😶,1
Hasta la tigresa del oriente lo haría mejor 🤣😅😅,0
"La vida es una guerra, una lucha un combate. 👍Bien señor Jorge. 👍🙃",2
"Cantas muy lindo, que llegues muy lejos y que el éxito te siga, pero no te vayas a marear con tantas, felidades💐💐💐💐",2
Yeeral Cardona Dzib jajajajaja no se porque me da tanta gracias sus vídeos 😂😂😂😂,2
Ridícula igual que su vieja 😂😂😂🤭,0
Esta vieja esta x su 🐀,0
Pero cuando le violentaron a su vieja una llorona tenía! En fin la hipocresía! 😂😅,0
🤣🤣Pero si la vieja avinagrada pareces tú todos los días... 🤭,0
ya que metes el fútbol es igual como confiar en cueva otra vez para patear un penal.  ( da miedo ) Ni cagando .... señora keiko ya fue . ahh pdt  beto olla vieja .. saludos paisas  🇵🇪,0
"Que amargada la tía esa que no dejó grabar, pobre su vida, iría hasta Camaná solo para decirle ""tu eres la vieja amargada que salió en el reportaje de Henry Spencer, no?"" 😛",0
Leidy cuando seamos viejas 🤣🤣🤣🤣,2
Callate vieja loca estas de Abre🍌🍌🍌🍌,0
Cuando no me gusta la comida Comparto con todo el mundo  “La vieja confiable” 🤣🤣🤣,2
Me perdonan pero yo viendo las personas que la llaman vieja fea y ridícula 🤣🤣 disculpen,0
Llora llora chivolin.....😭😭😭😭,0
Yara esos chivolos ni pelear saben Yo de un tiro le volaba la geta👊,0
Jajaja ese chivo risas 🤣,0
Luis Sandoval Contoguris el chivo 😂😂😂,2
Hermoso León y sí chocolate caliente 😍,2
Uyyyyy q ricooo Chocolate tan rico como Tú 💋💋,2
Andrea Echeandía Vargas pero con chocolate dulce 😜,2
"Dios mío!! No puedo esperar estar en Trujillo para ir a probar, que rico todo sobre todo el shambar, la chita y esos dulces! Esa hamburguesería está en una esquina cierto? Te pasaste Luciano! Llévame en tus viajes, puedo cargar cosas jajaja😭💔",2
Hablen de resultados positivos cómo lo que hizo Melgar. Lo demás es puro cuento de los chivos del 8 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0
Bien chivo risas 🫠😹😹😹,0
Con 25 viajeros que no conoces! Pero al terminar reciviendo el chivo de 25 posibles padres de tu bendicion.!!!!jaja😅😅😅🤣🤣,0
MeGan HB 😅😅 ven al cumpleaños de mi Chipiripi,1
Kevin Antuan y Raul Antonio Paredes Baldan pa eso chipichay 🤣🤣🤣🤣,2
"Tomate Barraza..tomate Barraza.. tomate Barraza.... me suena ese nombre 🤔🤔🤔🤔🤔🤔 ahhh si, no es el que es chipi 🤣🤣🤣🤣",0
🤣🤣🤣🤣 estés chipis dan risa,0
La banda tocaba al ritmo de la mecha 🤣🤣🤣,2
Mercado Central Chiclayo... desayuno (Carne Mechada) ya no almuerzo ni ceno...😬👍🏽,2
¡Jajajajajaja! La flauta rota de Naruto cuando le van a buscar mecha a Gregorio 😂😂,2
En Honduras  no tenemos  tecnología  pero si  tenemos la  mecha larga  y donde pasamos hay fuego  🔥  puro,2
Linda MeLlu Liizbeth Mechan Lluen cuando pase me tienen que enseñenar todito😍,2
"Vizcarra está subiendo en las encuestas gracias a la propaganda que le hacen 😂 va a salir trasquilada pues en ese tiempo nadie apostaba por esa vacuna ahora sí se jalan las mechas ,quien los entiende",0
Esas mechas que veíamos a la salida..omg 😪 Ale Bre,0
Arroz con puré y pollito mechadito ... Tu plato favorito 😋,2
Cambio por guano de isla pe turri chivo insultas a la prensa mermelada y tu publicando webas 🤣🤣🤣,0
Ese tia susy... chivolero..😁,0
Hola Chivo Risas... Saludos desde mi querido ilave...🤝🤝🤝,2
Aldair Borda Salas chola... Todo pasa en la disco 😂😂😂,0
Somooooos chola Sheyla Chavez 💃💃💃💃💕,2
Es@ Luciana le gusta ponerse los zapatos de la chola Chabuca 😅,0
Una chola. Power.    Todo terreno. ♥️♥️😍😍     Linda #yidda,2
"Magali Acuña!!! Colín quiere ir a la chocolatería San Guines, 2 stop después de salir del mercado San Miguel😋😋😋",1
Ceci lo máximo que viva la leche chocolatada 🤣🤣🤣🤣🤣🤣🤣🤣,2
"Laura, chola tu Ayacucho, algún día lo visitare 😁🤤 se ve allá se come bn 😮",2
Yuliana Izaguirre Zapata  uno así chola 🤩🤩🤩,2
"ES UNA COMPLETA BURLA. AL MISMO ESTILO DE LA CHOLA JACINTA. BETO, ERES UNA  💩. CADA VEZ ME REAFIRMO MÁS EN ESO.",0
El ahorro es progreso chola!!! 💪😆,2
Ana Paula que hacemos ahi CHOLAAAAA ❤,2
Anyhelo Vasquez Mi abuelita la Wally. 🤤🤤 Anotada la torta de chocolate para la prox visita 😍,2
bn cuevitaaa arto chocolateeee🍫🍫🍫🍻🍻🍻,2
Helado de vainilla con chocolate ♥,2
Deborah una vez me dijeron cuando compré una que era un chocolate especial que era de color rojo 🙈 ... gracias jenni por desengañarme,2
Crecieron los músculos y se achico el otro músculo jajaja ( par d chipis)😂😂😂,0
Saludos chino de Julito el dulce 😂😂,2
Saludos chino pala jente de pte piedra city🤪🤪😎,2
"Mi Huancayo ♥️ con sus espectaculares caldos, caldo de cabeza de cordero parte lengua ummm riquísimo 😋",2
El caldo vacan!!! Pero prestarse para la cochinada y en familia 🤣🤣🤣... Por eso estamos donde estamos,0
En realidad es caldo Oh espaguetis🤣🤣🤣,0
Que fue Johan Rs  te dicen lord chipil🤣,0
Esa patita de fideo ❤❤❤ aunque si esta muy pequeña tomas mas caldo jape estas muy flaquit unu,2
Hola chinoooo saludos de vitarte 😅,2
"Da de risa está llamada ""periodista"", más sobona es😅🤭",0
Complaciente y sobona la entrevista.  🙄,0
Entre sobones se entrevistan 🥱🥱🥱🥱🥱🥱🥱🥱,0
Luis Almada Nathy Moreno como la tnes registrada ch socio🐶🐶🐶😁😁😁,0
"Lo que no se enteran es que están siendo parte de un estudio psicológico, sociológico y económico 😂",2
Mabel Martel Pedro Aguado Modesta Mtl   Alaska Martel   ptmr para cagarme de risa 🤣,2
Alex Prime  Cochon d'Inde 😏😋,0
Adrian torta de cocholate!!!😂❤,2
Ya tan cochos..... Ya no tengo el mismo interés 😕,0
Kiero cojer una japonesa 😁,0
Ala mi king te cagaron 💩 literal,0
Tobi y Tobi del universo 7 hablen de Aramu Muru y el disco solar Inca 👽,1
Nickole Parrales Emily Rezabala Leones Marilyn Fernández Solarte Luis Felipe Zambrano Juleisy Chavez Espinoza 😂,2
Maria Lavalle Solari🤣🤣🤣🤣🤣,2
Mauricio Del Solar amorchis yo quiero😍,2
Grosero  este voz de  motor viejo  🙄 😐,0
Todo de el cholomena 😪,0
Deberias hacer lives mas seguidos cholo ✌🔥,2
Alejandro Benavente cholo te acuerdas del monstrito de la Dolores para la bajona...🥺🤣,2
Xiomara Leon Chuzon 😂😂😂,2
Ya tengo la moto falta el chuzo y mi primer robo q nervios 😅,0
Wilder Acosta Chuzon😎,0
Jaaa un partido en la copa 😂😂😂😂😂😂😂😂😂😂que ser triste cagón segundo,0
cecy siempre tengo pañitos de clorox en la cartera para limpiar baños 🤣🤣🤣🤣🤣,2
Yaninna Conhy recuerdas?? Para cagarse de risa🤣🤣🤣🤣,2
Pasame el clorox 🥲🥲🥲 demasiado sad eso termino haciendo otro hermanito mínimo 🤔,0
Yasselin Córdova escucha esa parte.....tombo cagón......🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭,0
Chino un saludo enorme desde bolivia 🇧🇴 Cochabamba,2
Karen Cumpa Rivera jaajaajaajjaajaaja! Aparte de hacerme cagar de risa sale mi novio 💙,2
Airton Cochachi JJAJAJAJAJAJJAJAJAJAJAJAJA 🤔🤔🤔,2
Diego Cochachin Jimenez  me acordé de ti 😂😂,2
Cuanta nostalgia me da ver a mi hermosa pimienta cocha! ya son casi 7 años! 🥺 Que hermosa que esta! 😍,2
Pucallpa... Perú 🇵🇪 de yarina su cocha 😁😁,0
Javier Cochachin Rojas 👀👀👀,2
Junior choro no te lo robes!😂,0
"Salieran choros, ay corre con gusto 😅🤣😂",0
JAJAJJAJAJAAJJAAJJAJA pense lo mismo de dora cuando el alcalde dijo eso jajajaajaj Choro no te lo robeeees! jajaja buena mateito ♡,2
Llega un choro y se lleva!🤣,0
Jocelyn Chora Torres yo ayer 😸😹,2
Paolo Berrospi Torres jzjzjzjz choro no te lo robes 😂,0
"""mas fresca que este choro sonriendo el día de su captura"" 😂 #ILovePerú",2
Con y sin edición se ven muy chulas😩😩,2
Regia pía no cambies chula 🥰,2
Quien es este chulazo?😍,2
Es el perro de MOX.... Se llama Chula 🤣🤣🤣🤣🤣,2
Tan chulaaaa! 🥰🥰🥰 Felicidades,2
Omar Chumacero con su ciabattitaaaaa!!! 🥖 🤤,2
Diego Fernandez miraaa 😂 Nicoll Chumacero Yri  Nicoll Chumacero Yri  🫣,2
Jenny Espinoza el baile del mi chuki jajajaaja 😍,2
Feliz cumpleaños 🎊🎉🎁🎈🎂 hermosa y que bonita detalle de chuki plum bendiciones,2
Parese la novia de chuki jiji😁,0
Fabricio Ctz perfecto para nuestra chuki 😆,2
"Claro ya vi hasta los tiquetes, necesitamos el chisme completo porque parece ser que es más barato ir allá que a otros destinos que quería visitar. 🥰",2
"Por siempre Linkin Park, que genio es Tongo suena buenísimo 👏",2
"Valeria Corales, Brisa Nuñez, Rubi Vergaray, Ana Lucia este Halloween🔥😂",2
Está buena 🤣🤣🤭 Pierina Tongombol hermana me acordé 🤣🤣,2
Será la hija perdida de Tongo? 🤔,2
José Tongo Horna no te es un poco familiar? 😂😂😂😂,2
Lomas de lachay lindo lugar  donde el pequeño de cierto nos regala esa maravillosa oportunidad 🤗♥️ de ver todo ese verde,2
Ese Betortiz ahora casi todos se computan videntes... 🤣🤣🤣🤣,0
El no más pobres en un país rico era ciertoooo.... Pero solo para el asno con sombrero y toda su tracalada ... En fin gracias COJUDIGNOS 💩🐑🐑🐑🐏💩💩🐑🐏,0
La nueva moni pardo traca 😂,0
"El enano correlon infiel amenazando de destruir, con ese tallarin, esa voz de traca y encima con esa ""hombría"" infiel que corre a penas se ve descubierto. Ni una hormiga mata pues. Julio Guzmán estas en OTROS en las encuestas. 😜",0
"Tallarin Verde y Bistek Apanao...sufi...delicioso...la huancaina...? Que siga siendo una deliciosa entrada...mezclaos no....ademas mucho carbohidrato...dos salsas en un mismo plato..? No pz. No va,   is my very personal opinion.🍷🍄🍷🍺🍹",2
No seras traca no? Pides de caja en caja 😂😂😂😂'أربايزا' شيلا إميلي زيفالوس,0
Patricia Bravo Vergara Juan Carlos Meza Guillermo Torres con descuento☝🏼 vamos!,2
"Que trafa este video salió hace meses atrás , no entiendo que ganan haciendo esto 🤦🤦🤦🤦",0
Nicola no compuso canciones como el Albacete pero baila y canta maravilloso para Wendy 😍😍😍,2
"Pobre Lapadula, ese tombo lo empujó en una, menos mal que sacó el barrio Lapa y en una se defendió 😆",2
jajjajaja todavia dice ven cuando esta con puro tombo😂😂😂,0
Gustavo Gustavo Caceres Cuellar escuchó estas cosas y solo me puedo imaginara a ustedes gritándole al tombo que les devuelva su pava 🤣.,2
Ni los tombos aguantaron filmarlo 😂,2
La compuso El Alfa ? 😂😂,1
"La selección está compuesta por una sarta de borrachos miserables al igual que Osores y gonzalo Núñez par de ineptos vividores,si fueron al mundial de Rusia fue por pura casuela no existió ningún mérito,y solo fueron a hacer el ridículo no hay más 🤮👊🏻🤮👊🏻🤮👊🏻",0
Entonces deben saber español 🤔 porq las letras son español y computador se encarga de traducirlo,1
Y los tombos grabando😒,0
Bendito sea Dios y que te quedes ahí ......y no toques un micrófono en tu vida asco de música 🤦🏻‍♂️🤫😂😂😂😂🤦🏻‍♂️,0
Te extrañamos en t.v muy buenas recomendaciones para viajar y que se conosca mi lindo Perú 🇵🇪 lo máximo!,2
Los que piensan que hay toque de queda a las 6pm : 🤡🤡🤡🤡,0
"La noni, quien es lo conosco , es un modelo, es un pintor famoso, es un multimillonario 😂😂😂lo conociste en unos de tus viajes a Europa",1
Yo conosco la cuica que sale por las sopinas de tanto comer dulces 😂😂,2
"Claro que siii aqui apollando desde sonora mexico, como ordene y mande el greñas locas de Nicola Porcella  mexico con La Karibeña 🤗🤗",2
Megazord haciendo cosplay rinoceronte verde 😂,0
Daniel D. Timaná Ojeda lleva tu paquetobi para que te manden al paseo.... digo al la charla recreacional 🤣😍😍😍,2
Kathy Verde para cuando superemos  la crisis 😭😭😭,0
El tallarin verde del PILOTO 😋 es para comer entre 2 😅,2
Ese hombre d verde fue muy tosco pobres criaturas el susto q le dieron abajo d la mesa d ka bromita salio gran susto a los peques  le va agarrar fobia al del verde e 🤣🤣🤣,0
Héctor Uribe las olas en la costa verde 🇵🇪,2
Que mande la cuenta para mandarle a gorda hpt 😁😁😁😁😁,0
donde está es agente q decía q de suport no la hago ! le yapeo al q me mande inbox 😂,0
Klisman solo falto que te mande saludos 🤣🤣😅😂,1
Marcia JAJAJAJAJAJAJAJAJA que te mande audios para GAV 😂,2
♥ CUANDO SE CASAN ♥ ? JIJIJI MANDENME SALUDOSSSS PORFISSS :* SALUDITOSSS A TI Y A SEBAS ♥,2
Caroline R. Trujillo vamos Vane Jara es muy cerca conosco canta pero ese lugar se vee hermoso 🤩,2
Su terrible COMBINATOR!! 🦈 Básico! 👹,0
Y el combinado pa' cuando Nadia A. Rodriguez😥,2
Brighite Maricarmen una combinación de todas juntas? 🤣,2
Toca que le comuniquen a Luisito que aqi en Colombia mandemelo es otra cosa 🤣🤣🤣🤣,2
Erika Alfaro mandenme en tapper 🤧💕,2
"Que hermoso que el futuro, los niños  conoscas nuestro hermoso PERÚ 🇵🇪 🇵🇪",2
"Feliz cumpleaños Angie!! Que tengas un lindo día, no te conosco personalmente pero irradias mucho amor, al parecer eres una buena hija y te preocupas por tu familia, un abrazo y todos los exitos... que cumplas muchos años más 🎂💐",2
San Bartolo dejando entrar a los conos 😂😂😂😂😂,2
Y quién la tiene mango al sartén 🍳,1
"Non conosco Rick, sembra falso 😆",0
"Los mangos de exportacion son muy ricos y jugosos....pero los mas ricos son los mangos blancos de Buenavista,no tiene comparacion en el sabor😋😋😋",2
"Buenos mangos, se ven deliciosos 😋",2
Jajaja ese general creo que se tomó su combinadito 🤣🤣🤣,2
El capítulo de la camisa que combina con los ojos azul cielo 😜,2
En el  rico Chimbote  su Combinoche y su salpresito que rico ✌️✌️,2
Xiomara Sandoval Rodríguez Pamela Vergara Chirinos Les Castillo Candy Rondón Cumpa JAJAJAAJAJA 😂😂😂😂,2
La U maneja la posibilidad de un buen mamey y no ser liqUidado.🐔,0
"No pensé que ""el tobi"" era el rinoceronte verde de Liveman 🤣🤣🤣",0
Sin duda Elvive color verde💚,2
Muy 👍🦸‍♂️👍🦸‍♀️el paseo felicitaciones en invierno El Lucumo se convierte en un paraíso verde y florido muy bello,2
Lapuga Caldito Verde 🙏🙏 Amén 🙏🙏 ygual es mi opinión ella tiene su timbre de voz hermosísima ya que era su hijito único,2
Buenos lugares todos pero yo prefiero el combinado del progreso... Tbm en el pescadito es bueno pero yo me quedo con el progreso 👍,2
Existe esa combinación. 👏👏👍😅,2
Gerardo te recomiendo que combines rixi con bandidas. Y tb metele a la timba. A la gente le gusta el vicio y el placer. Hazme caso ladrón 👍🏻,0
Hijo sacamos a medias..? Una fuuu.?  🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
Guarda que muerde esas medias..🤣,0
Beautiful! I hope I get the chance to visit Iquitos one day 😍,2
Se comunicaron las ganadoras???  O ya no tenemos chance de ganar 🙊 🙈,1
Aun hay chance con fe 🙏,2
La chancadora? mi barrio 😂,2
Un feliz cumpleaños Cristo te dará 😂😂😂🙌🏼🙌🏼🙌🏼 Domi Mijulovich Xiomy Chanca Mariana Andrade Díaz Celeste Navarro,2
No calcularon bien la repartija y prefirieron  dejar a medias el puente 🤣🤣,0
A mis cerca medio siglo sigo usando y lo seguiré usando mis medias de beetlejuice. Con mis polos del chompiras... Aunque ya el cuerpo excede al botija. 😎😆,2
Yo también veo que no estás creyendo 😂🤣😂😂😂😂😂🤣 mi Perucito carajo 😂🤣,2
