id_slang,slang,text,label,char_count
187,cacha,"pero, antes de zafar, pasé por la barra y me despedí del cara de chancho, que tenía una cara de amargado de putamadre porque ya quería cerrar la chingana y largarse a dormir al cuarto pulgoso donde seguramente vivía, chau, mister, le dije, todo cachaciento, y se lo dije bien fuerte a ver si mariano me escuchaba, porque el vividor de mariano seguía ahí en la barra chupando con sus amigazos, y yo, no hay derecho, sufriendo a mares",0,432
1467,playita,"Sin dejar de observar el principio, señalaba el itinerario con frases cortas, imitando los gestos y ademanes de los héroes de las películas: ""por allá, primero esa roca donde están las plumas, es maciza; de ahí sólo hay que saltar un metro, fíjense, luego por las piedras negras que son chatas, entonces será más fácil, al otro lado hay musgo y podríamos resbalar, fíjense que ese camino llega hasta la playita donde no hemos estado""",0,433
1111,mano,"Pero ello no lograba desalojar cierto desagrado íntimo de su espíritu; mientras más aventuras sexuales describía ante sus compañeros, que reían o se metían la mano al bolsillo sin escrúpulos, más intensa era la certidumbre de que nunca estaría en un lecho con una mujer, salvo en sueños, y entonces se deprimía y se juraba que la próxima salida iría a Huatica, aunque tuviese que robar veinte soles, aunque le contagiaran una sífilis",0,433
1309,panetón,"y ahora dejo constancia que el bueno de pepe está moviendo su pelota en el fútbol italiano, bien por ti, pepe capitán, y cuando quieras nos vamos a una definición por penales con mi popó, ¿ya, corazón, culo de panetón? es menester manejar con cuidado cuando vas montando bicicleta por las callecitas de miraflores, porque en lima a nadie le importa medio carajo respetar al peatón o al ciclista o, en general, al prójimo ni al prófugo",0,434
1541,radiola,"¿Iba a vomitar? El olor a  fritura, pies y axilas revolotea, picante y envolvente, sobre las cabezas lacias o hirsutas; sobre las crestas engomadas y las chatas nucas con caspa y brillantina, la música de la radiola calla y regresa, calla y regresa, y ahora, más intensas e irrevocables que los rostros saciados y las bocas cuadradas y las pardas mejillas lampiñas, las abyectas imágenes de la memoria están también allí: más cerveza",0,434
2115,habla,"""Ya debe estar con el Piraña, Teresita, ya le habló, ya están hablando con el mayor, han entrado donde el comandante, están yendo donde el coronel, Teresita, los cinco están hablando de mí, llamarán a los periodistas y me tomarán fotos y el primer día de salida me lincharán y mi mamá se volverá loca, y no podré caminar más por Miraflores sin que me señalen con el dedo, y tendré que irme al extranjero y cambiarme de nombre, Teresita",0,435
1237,negro,"""Repite Vallano, repite eso último, repite negro y mi pobre madre abandonada pensando en su hijo rodeado de tanto cholo, pero en esa época todavía no se hubiera asustado siquiera, si hubiera estado ahí en medio, escuchando Los placeres de Eleodora, repite Vallano, ya terminó el bautizo, ya salimos a la calle, ya volvimos, tú fuiste el más cunda, te trajiste a Eleodora en la maleta, yo sólo traje paquetes de comida, si hubiera sabido",0,436
71,amauta,"Había sido fundado por José Carlos Mariátegui y apenas nació, creció y formó cuadros y conquistó sectores obreros, quería demostrarnos que éramos de confianza, piensa, y no nos ocultó que había sido siempre minúsculo ni su debilidad frente al Apra, y ésa había sido la época de oro del Partido, la época de la revista Amauta y del periódico Labor y de la organización de sindicatos y del envío de estudiantes a las comunidades indígenas",0,436
893,hermano,"¿Podría mantenerla después de cómo lo tumbaron en el patio? Pero nosotros habíamos oído al portero, casi trastornado por las amenazas, por los presagios que recogió en la calle; habíamos oído y visto al Añuco colgado de las barandas del segundo piso, implorando; sabíamos que Lleras estaba tendido de espalda, con un emplasto de yerbas sobre la boca y la nariz, en la antesala del Padre Director, y que el Hermano no salía de su cuarto",0,437
662,duro y parejo,"mariano y yo regresamos al cielo y ni bien entramos ¡mariano!, ¡nina!, hola, hola, grandes abrazos, grandes besos, y yo celosísima pienso ¿y qué se cree esta chibola guapísima y tetona que primero me lo abandona a mi jimmy boy y ahora me lo chupetea así a mi mariano, ah? no hay derecho, pues: una trabaja duro y parejo para ganarse su pinga justiciera y luego vienen estas advenedizas a quitamos lo que tan esforzadamente nos hemos ganado",0,439
2127,alucina,"así que mi primera impresión es de perplejidad y asombro y ganas de buitrear, porque yo no salgo a la calle con feos, pues, corazón; los más feos de la tribu sólo entran a mi casa en las páginas del national geographic, ¿estamos?, y chequeo luego al otro chico que está cantando con mariano, porque había olvidado decirles que el indígena también está cantando, los tres cantan en inglés y se alucinan los beatles en pleno pub de liverpool",0,439
2176,flaco,"ahorita es como si te estuviera viendo, mariano: eras flaco, pelucón, tenías un pantalón de cuero negro, ajustadito, y una camisa de seda negra, bien chorreada, y estabas todo sudado, y te divertías rico ahí arriba cantando esas canciones matadoras que habías escrito con un kilo de marihuana en la cabeza, y veías a los quince o veinte pusilánimes que te mirábamos endiosados y te alucinabas bono, el de U2, esa noche embrujada en el cielo",0,440
293,carrera,"me paso horas de horas sentado frente a la computadora de mi cuarto, y juego un chuchonal de pacmans, y la verdad es que he progresado un montón, porque así nomás ya no me agarran los monstri tos, ya los tengo superbien estudiados y ya sé por dónde escaparme y cómo hacerles una buena finta y por dónde aparecen las frutitas con más puntaje que tengo que tragarme a la carrera, y, modestia aparte, nadie en la casa juega pacman mejor que yo",0,440
1355,pega,"Hubieran soportado mejor que la mujer gritara, profiriese grandes exclamaciones, invocara a Dios y a la Virgen, se mesara los cabellos o llorara, pero desde que entraron guiados por el suboficial Pezoa, que los distribuyó en dos columnas, pegados a los muros de la capilla, a, ambos lados del ataúd, habían escuchado ese mismo murmullo de mujer que brotaba de atrás, del sector vecino a la puerta, donde estaban las bancas y el confesionario",0,441
1505,punto,"Tanto esta invención estética como su equivalente concepción ideológica, frecuentemente se esconden tras las apariencias manifiestas de la obra: del mismo modo que los asuntos tratados pueden dificultar la captación de las estructuras en que son traducidos artísticamente, del mismo modo el discurso programático que hace el autor en sus ensayos o dentro de su obra puede entorpecer la captación del punto focal en que se instala su ideología",0,442
846,guarda,"""Repite, Vallano, ya se me está ocurriendo una buena cosa para pasar el tiempo y ganarme unos centavos y mi madre rogando a Dios y a los santos, sábado y domingo, nos arrastrará a todos por la senda del mal, mi padre está embrujado por las Eleodoras"" Después de leer tres o cuatro veces el libro enano de páginas amarillentas, Vallano lo guarda en el bolsillo de su sacón y echa una mirada vanidosa a sus compañeros que lo observan con envidia",0,443
2289,paja,"¡Cuántas cosas salían de allí!  Percales floreados, tocuyos blancos, sombreros de paja, palma y junco, espejuelos, sortijas y aretes baratos, hilos, rondines, ejemplares del libro llamado Bertoldo, Bertoldino y Cascaseno y El oráculo de Napoleón; cuchillas, una lampa sin cabo, bufandas, zapatos de cordobán, pañuelos blancos, grandes pañuelos rojos con dibujos de animales o de escenas del toreo, botones, agujas y otras innumerables baratijas",0,445
2115,habla,"No obstante, ni los regionalistas, ni Arguedas en su primer período, percibieron que fuera necesario procurar la unificación lingüística de sus obras, ya fuera mediante el empaste de conjunto, absorbiéndolo dentro de un habla campesina dialectalizada (que es lo que hará Rulfo), ya fuera mediante la adopción de otra habla verista aunque urbana para el narrador, paralela a la de los personajes populares utilizados (que es lo que hizo Cortázar)",0,445
2236,tranqui,"Cuando cantaban con sus voces delgaditas, otro paisaje presentíamos; el ruido de las hojas grandes, el brillo de las cascadas que saltan entre arbustos y flores blancas de cactus, la lluvia pesada y tranquila que gotea sobre los campos de caña; las quebradas en que arden las flores del pisonay, llenas de hormigas rojas y de insectos voraces: ¡Ay siwar kenti! ¡Ay picaflor, amaña wayta tokokachaychu, ya no horades tanto la flor, siwar kenti",0,447
1237,negro,"En los ojos se le vio que es un cobarde como todos los negros, qué ojos, qué pánico, qué saltos, lo mato al que me ha robado m¡ pijama, lo ¡nato al que, ahí viene el teniente, ahí vienen los suboficiales, devuélvanme mi pijama que esta semana tengo que salir y no digo desafiarlo, no digo mentarle la madre, no (ligo insultarlo, al menos decirle qué te pasa o algo, Pero dejarse arrancar el pijama de las manos en plena revista, sin chistar, eso no",0,448
212,caer,"Ya estaban desnudas y vio a Queta, arrodillada, dejándose caer blandamente sobre Hortensia hasta cubrirla casi enteramente con su gran cuerpo moreno, pero saltando del techo al cubrecama al closet todavía alcanzaba a divisarla fragmentada bajo la sólida sombra tendida sobre ella: un pedazo de nalga blanca, un pecho blanco, un pie blanquísimo, unos talones, y sus cabellos negros entre los alborotados rojizos de Queta, que había empezado a mecerse",0,449
997,juerga,"por fin, me armé de valor (es más rico que armarse con coca) y decidí mudarme de la casa de mis viejos a mi nuevo depa del malecón, me largué con la cabeza todavía aturdida por la juerga que nos habíamos metido mariano y yo, me instalé en mi depa y, sin pensarlo dos veces, fui a hogar de camino real, donde me saludaron cariñosones los porteros, y me compré un colchón de dos plazas con su respectiva base de madera y listo, ya me mudé, ya soy libre",0,450
959,injerto,"¿Sería el mismo que hacía de vigía el sábado pasado? ""Y ahora entraré donde el injerto, y haremos un concurso y el Boa ganará y habrá ese olor y luego saldremos al patio vacío y entraremos a las cuadras y alguien dirá un concurso y yo diré estuvimos  51  La Ciudad y los Perros  Mario Vargas Llosa  donde Paulino y ganó el Boa, el próximo sábado también ganará el Boa, y tocarán silencio y dormiremos y vendrá el domingo y el lunes y cuántas semanas",0,450
1689,socio,"Se habían visto al día siguiente, al subsiguiente y al otro, y cada vez había vuelto Ambrosio a la cabaña achispado y con tufo de cerveza asegurando ¡este don Hilario resultó un jarro temible! A la semana habían llegado a un acuerdo, Amalia: Ambrosio manejaría una de las camionetitas de «Transportes Morales» con un sueldo base de quinientos más el diez por ciento de los pasajes, y entraría como socio de don Hilario en un negocito que era una fija",0,450
212,caer,"No alcanzaron a intervenir, ni siquiera a comprender de inmediato lo ocurrido, porque el Jaguar se revolvió como un felino atacado y golpeó al otro, directamente al rostro y sin ningún aviso y luego se dejó caer sobre él y lo siguió golpeando en la cabeza, en el rostro, en la espalda; los cadetes observaban esos dos puños constantes y ni siquiera escuchaban los gritos del otro, ""perdón, Jaguar, fue de casualidad que te empujé, juro que fue casual""",0,451
234,calzon,"quiero que te quedes echado en mi cama cuando yo estoy en la tele, y que me veas y me digas si te gustó el programa o, francamente, no me mientas, si fue una buena mierda, y quiero que cuando yo regrese, tú me acompañes mientras yo me quito el maquillaje con una esponjita, y que después te saques el calzoncillo y te eches en mi cama y me abraces, no quiero que me la metas, duele mucho, sólo quiero que me abraces y cantes en mi oído, mariano, corazón",0,453
212,caer,"La repetición de los verbos que llevan en su fonética una especie de reflejo material de los movimientos que en lo recóndito del organismo se producen con el penar, el sufrir, el llorar, el caer ante el golpe de la adversidad implacable, causan en el lector un efecto penetrante, porque los mismos términos están cargados de la esencia del tormentoso y tan ornado paisaje andino y de cómo este mundo externo vive, llamea, en lo interno del hombre quechua",0,454
2152,china,"y sigo caminando rápido porque tengo que ver a mariano, necesito verlo, y paso al lado de la lavandería donde antes llevaba mi ropa sucia y le daba toditos mis calzoncillos a la china gordita_y_buena gente que me atendía de lo más gentily que agarraba mis calzoncillos sin asco, con todo el cariño del mundo, lo más calzoncillera la china lavandera, seguro que en el fondo bien que su chuchita achinadita le estaba pidiendo pichina, pobre mi china pichina",0,455
65,al tiro,"La fuente de esos materiales es plural: es ante todo la naturaleza que Arguedas, como buen conocedor, presenta como una estrepitosa serie musical a la que concurren ríos, vientos, árboles, insectos, pájaros; son también los artefactos de la cultura popular, como es el caso del zumbayllu; son también los mil sonidos que acompañan la vida cotidiana, desde el repique de las campanas al tiroteo de las armas; son, sobre todo, las voces en sus mil registros",0,455
2115,habla,"Y entonces ella saltó, ""coronel, excelentísima se ñora, todos se movían, pero qué es lo que está pasando, le ruego, coronel"", ""ilustrísima señora embajadora, no tengo palabras"", ""cierren el micro"", ""le suplico, coronel, ¿cuánto tiempo, Malpapeada? Ningún tiempo, todos miraban al gordo y al micro y a la mujer, hablaban a la vez y nos dimos cuenta que era una gringa, ""¿lo hará usted por mí, coronel?"", el muerto flotando sobre la cancha y todos firmes",0,455
2237,viejos,"estaba yo sentadito tomando mi limonadita y leyendo mi comercio, parte C, tranquilazo en la sala de mis viejos donde hay infinidad de fotos familiares y retratos de santos y cuadros de la virgen y cinco meses antes de la navidad ya está armado el pesebre, la bajada de los reyes y la chucha del gato, en eso estoy cuando se aparece mi madre y se sienta a mi lado y me da  un beso más bien seco y desganado, y yo por adentro uy, chucha, está asada la doña",0,455
513,cole,"""¿Qué ha pasado, oiga?"", y el serrano, nada mi teniente, cómo que nada, usted cree que el colegio Militar es un circo, no mi teniente, por qué tiene la cabeza así, me he cortado el pelo por el calor mi teniente, y Huarina entonces se rió y le dijo a Cava: ""es usted una putita perdida, pero éste no es un colegio de locas, vaya a la peluquería y que lo rapen, así se le van a quitar los calores y no saldrá hasta que tenga el pelo como dice el reglamento""",0,455
2236,tranqui,"¿Se le ocurre que íbamos a quedarnos muy tranquilos después de ese accidente, que no íbamo s a indagar, a averiguar, a descubrir los errores, las faltas que lo originaron? ¿Usted cree que los galones le caen a uno del cielo? ¿Cree usted que los tenientes, los capitanes, el mayor, el comandante, yo mismo, somos una recua de idiotas, para cruzarnos de brazos cuando muere un cadete en esas circunstancias? Esto es verdaderamente bochornoso, cadete Fernández",0,457
288,caro,"Cuando el capitán nos llevó al Salón de Actos y comenzó a hablar del Esclavo, que los errores se pagan caros en el Ejército, métanse en la mollera que están en las Fuerzas Armadas y no en un zoológico si no quieren que les pase lo mismo, si hubiéramos estado en guerra ese cadete sería un traidor a la Patria por irresponsable, carajo, a cualquiera le hierve la sangre que se ensañen con un muerto, Piraña, porquería, que un balazo te perfore la cabeza a ti",0,457
2305,tono,"¿Por qué, en los ríos profundos, en estos abismos de rocas, de arbustos y sol, el tono de las canciones era dulce, siendo bravío el torrente poderoso de las aguas, teniendo los precipicios ese semblante aterrador? Quizá    235  porque en esas rocas, flores pequeñas, tiernísimas, juegan con el aire, y porque la corriente atronadora del gran río va entre flores y enredaderas donde los pájaros son alegres y dichosos, más que en ninguna otra región del mundo",0,459
1111,mano,"el famoso chico de la tele, me dice él, sonriendo todo cachaciento, y nos damos la mano, yo sonriendo feliz porque me he encontrado de nuevo con mi mariano peluconcito y malandrín pero igual te quiero aunque seas malandro, choche, igual te deseo con toda mi pinguita, y él, dándome la mano, ¿a qué hora llegaste?, no te había visto por acá, y yo acabo de llegar, y él sale del baño porque hay un malandro con cara de perro que quiere entrar, seguro que a cagar",0,460
1111,mano,"Los ojos clavados en su nuca, lo vieron detenerse casi encima de una de las coronas, inclinar un poco la cabeza para ver mejor y quedarse así un momento, algo arqueado sobre sí mismo y tuvieron como un fugaz estremecimiento al ver que movía una mano, la llevaba a la cabeza, se sacaba la cristina y luego se persignaba rápidamente, se enderezaba, le veían el rostro abotagado y los ojos inexpresivos, y volvía a recorrer el mismo camino, en dirección contraria",0,460
293,carrera,"así que a la carrera nomás llego al volvo, que de milagro está ahí y no se lo han robado, y me subo con las mismas y salgo hecho un avión y pienso chucha, menos mal salí sin contusiones de esa bronca del carajo, cómo me lo deben de estar maltratando a mi flaco maricino, me van a dejar maltrecha a mi monta oficial, ay señor, qué injusta es la vida que cuando uno finalmente consigue monta tienen que venir estos jijunas a darle una paliza a mi esforzado jinete",0,461
758,false,"Esas voces son tratadas en el libro con la misma atención musical que se presta a los instrumentos, viéndolas como instrumentos de la significación: «Con su voz delgada, altísima, habló el padre en quechua» (VIII, 168); «Se expandió su garganta para pronunciar fúnebre y solemnemente las palabras» (XI, 271); «los acompañantes de los muertos cantaban en falsetes himnos» (XI, 275); «Hablaba al modo de los costeños, pronunciando las palabras con rapidez increíble",0,464
312,cercado,"Tiene los brazos cruzados, los músculos se insinúan bajo la camisa crema y sus ojos abarcan de una mirada todo el conjunto, como en las campañas, cuando lanza a su compañía entre el fango y la hace rampar sobre la hierba o los pedruscos con un simple movimiento de la mano o un pitazo cortante: los cadetes a sus órdenes se enorgullecen al ver la exasperación de los oficiales y cadetes de las otras compañías, que siempre terminan cercados, emboscados, pulverizados",0,466
754,facha,""" El tranvía Lima Chorrillos cruzaba la fachada rojiza de la Penitenciaría, la gran mole blancuzca del Palacio de justicia y de pronto surgía un paraje refrescante, altos árboles de penachos móviles, estanques de aguas quietas, senderos tortuosos con flores a las márgenes y al medio de una redonda llanura de césped, una casa encantada de muros encalados, alto-relieves, celosías y muchas puertas con aldabas de bronce que eran cabezas humanas: el Parque Los Garifos",0,467
891,hembrita,"Estoy abatido y entonces viene la hembrita y se echa a mi lado y se queda callada y quietecita, yo no le digo nada, la toco, la rasco, le hago cosquillas y se ríe, la pellizco y chilla, la engrío, juego con su carita, hago rulitos con sus pelos, le tapo la nariz, cuando está ahogándose la suelto, le agarro el cuello y las tetitas, la espalda, los hombros, el culito, las piernas, el ombligo, la beso de repente y le digo piropos: ""cholita, arañita, mujercita, putita""",0,469
1163,medias,"A través de su único Ojo -el párpado se abría y cerraba vertiginosamente-, Alberto descubrió un cuerpo que se desplazaba junto a la litera de Vallano, apoyaba los brazos en la litera superior y hacía flexión: fácilmente el busto, las caderas, las piernas se elevaban, el cuerpo se encaramaba ahora sobre el ropero y desaparecía de su vista; sólo podía ver los pies largos y las medias azules caídas en desorden sobre los botines color chocolate, como la madera del ropero",0,471
893,hermano,"Y lo que daba más ánimo eran los muchachos, se me rían al cerebro esos gritos, a los brazos y me daban cuánta fuerza, hermanos, uno, dos, tres, no, padrecito, Dios, santitos, cuatro, cinco, la soga parece una culebra, ya sabía que los nudos no eran bastante gruesos, las manos se, cinco, seis, resbalan, siete, me muero si no estamos avanzando, ni me había visto el pecho, así transpiran los machos, nueve, zuza, zuza, un segundito más muchachos, ufa, ufa, silbato, mátame",0,472
2249,pichanga,"es coquito, sonriente, seguro, ganador, pendejazo, con un paco escondido en la casaca, me escondo la pichina rapidito nomás porque no  quiero que coquito compute que no soy precisamente extralarge y le digo de una vez hay que probarla, coquito se ríe y me dice mejor no, por acá pasan tombos a cada ratón, y yo bueno, vamos, y caminamos embaladazos de regreso al cielo, y yo ¿cuánto te vendió?, y él cinco moras, y yo chucha, qué rico, cómo me pide el cuerpo una pichanga",0,472
1738,tanta,"así que, caballero, me tragué mi orgullo y volví a la casa familiar de donde tantas veces me había largado pensando aquí no vuelvo más, y me acomodé en un cuartucho del segundo piso y amontoné mis libritos (la mitad robados) y puse mi televisor catorce pulgadas sin control remoto que me había comprado para el mundial de españa (todavía me duelen los goles polacos) y me dediqué a vagar de lo lindo, porque eso, vagar, siempre me ha gustado bastante, mucho más que trabajar",0,474
1128,marico,"Bueno, no me vas a creer, Pacochita estaba tan borracho que se paró en medio del pasillo y se puso a contar unos chistes vulgarísimos de maricones, y como te imaginarás, el avión entero se reía a gritos, lo aplaudían y le pedían más chistes, y todo el mundo chupaba como si fuese un café teatro, y lo más gracioso fue cuando Pacochita se puso medio pálido, dijo un comercial y regreso, agarró esas bolsitas para vomitar que ponen en los aviones y buitreó ahí en pleno pasillo",0,475
636,depa,"La bala y el sable del oficialismo criminal acribilló o ultimó, el 3 de diciembre de 1914, a los indígenas de Llaucán, no bastándole masacrar a los que halló reunidos en actitud indefensa y pacífica, esperando la llegada de la primera autoridad departamental, sino que todavía fue de hogar en hogar, no respetando edad ni sexo ni condición, pues niños, ancianos y hasta mujeres en inminencia de dar a luz, o que acababan de ser madres, fueron victimados en sus propios lechos",0,475
513,cole,"Pero Los ríos profundos, en cuanto estructura musical, necesita del suntuoso capítulo I, con la entrada al Cuzco, la recuperación de los orígenes indios, el muro del Inca Roca que es un río de piedras, la María Angola resonando eternamente por el valle y la opresiva estratificación social (desde el Viejo hasta el pongo) que se traslada a una distribución espacial mediante el sistema de los múltiples patios comunicados, que volveremos a reencontrar en el Colegio de Abancay",0,476
1135,mariposa,"Una despedida que haría época: comenzaría al mediodía en «El Rinconcito Cajamarquino», con un almuerzo criollo al que asistirían sólo Carlitos, Norwin, Solórzano, Periquito, Milton y Darío; se arrastraría en la tarde por bares diversos, y a las siete habría un coctelito con mariposas nocturnas y periodistas de otros diarios en el departamento de la China (estaban reconciliados ella y Carlitos, por entonces); rematarían el día Carlitos, Norwin y Santiago, solos, en el bulín",0,477
218,cagar,"al ratito nomás baja la loca nathalie con una carita de pendeja brava y me dice listo, hablé con él, y yo ¿qué dice?, y ella que en media hora nos encuentra en el beverly, y yo mostro, qué bacán, y ella te vas a cagar de risa, el coco es buenísima gente, y yo por adentro yo lo que quiero es verlo calato a tu coco, mamita, porque se me hace -es una intuición que me nace de la baja espalada-, se me hace que tu coco está buenísimo, como para hacerle infinidad de cositas ricas",0,477
1966,calato,"""Él entró, le dijo hola, con su sonrisa de cobarde, ella le dijo hola y siéntate, la bruja salió y comenzó a hablar y le dijo señor y se fue a la calle y los dejó solos y él le dijo he venido por, para, figúrate que, te das cuenta, te mandé decir con, ah, Alberto, sí, me llevó al cine, pero nada más y le escribí, ah, yo estoy loco por ti, y se besaron, están besándose, estarán besándose, Dios mío, haz que estén besándose cuando llegue, en la boca, que estén calatos, Dios mío",0,479
771,filtrar,"¿Quién recordaba los partidos de fulbito, las carreras, las bajadas a la playa por el despeñadero? Fumando sin descanso (ya nadie se atoraba con el humo), estudiaban la manera de filtrarse en las películas para mayores de quince años, calculaban las posibilidades de una fiesta próxima: ¿permitirían los padres que pusieran el tocadiscos y bailaran?, ¿duraría como la última que terminó a medianoche? Y cada uno narraba sus encuentros, sus conversaciones con las chicas del barrio",0,480
1111,mano,"""Y ahora saldremos y nos lavaremos las manos, y después tocarán el silbato y formaremos y marcharemos al Comedor, un, dos, un, dos, y comeremos y saldremos del comedor y entraremos a las cuadras y alguien gritará un concurso y alguien dirá ya estuvimos donde el injerto y ganó el Boa, y el Boa dirá también fue el Esclavo, lo llevó el poeta y no dejó que nos lo comiésemos e incluso salió segundo en el concurso, y tocarán silencio y dormiremos y mañana y el lunes y cuántas semanas",0,482
636,depa,"estoy yo aquí derritiéndome por ti, tu fan número uno, tu incondicional, la misma de ayer, tempranito he llegado al concierto para ver cómo coqueteas con chicas y chicos, porque ya sé que tú no tienes bandera, cabrón, sólo te pido que al final te quedes conmigo, ¿ya? te llevo a mi depa y nos abrimos otra botella de champancito y nos remojamos la lengua en chamito y nos ponemos en fa y a cobrar, paso por caja, te pongo el poto y me metes un viaje y luego a la inversa y viceversa",0,482
275,carajo,"pero eso no te lo digo, porque no quiero joderlo todo, hay cosas bien de adentro que por ahora prefiero no  decirte, en cuanto a la cerveza, una muy peruana institución, yo paso, que chupen los borrachos, yo, loco cocacola, ya sé que los malpensados piensan éste no chupa porque es rosquete y cuando chupa se le chorrea el helado, pero no es por eso, corazón, no chupo porque se me cruza con la marihuana y me manda al carajo, lo que me gusta es estar estón, bien estón, no borracho",0,483
1227,muni,"Radio Reloj estaba prendida, la señora Lucía escuchaba con el índice sobre los labios: todas las actividades se habían paralizado en Arequipa, había habido una manifestación en la plaza de Armas y los líderes de la Coalición habían pedido nuevamente la renuncia del Ministro de Gobierno, señor Cayo Bermúdez, al que responsabilizaban por los graves incidentes de la víspera en el Teatro Municipal, el gobierno había hecho un llamado a la calma y advertido que no toleraría desórdenes",0,483
942,huevón,"¿cómo te llamas?, le pregunto, y ella sigue mirándome y riéndose toda coqueta con su pelito mojado y su polito ajustadito del que se notan las tetitas de chiquilla escolar con ganas de manosear todo el día, y me dice con una voz ronquita, una voz raspona de chiquilla chupapinga y fumonaza, me dice nathalie, y yo bonito nombre, y me siento un gran e insigne huevón,  porque lo más estúpido que le puedes decir a una hembrita cuando te dice su nombre es justamente eso, bonito nombre",0,484
598,culo,"ya me siento más seguro entre esas paredes negras, roídas por la humedad, paredes de prisión, de casa embrujada, entre esos graciosos malandrines que andan chupando su chela y mirando el culo de  las hembrichis pacharacosas que van y vienen por esos pasillos resinosos, y conste que digo esto con el mayor de los cariños, pues yo considero al cielo como mi tercer hogar, después del hogar de mis padres, que es el primero, y de la afamada tienda hogar de camino real, mi segundo hogar",0,485
1858,vago,"yo mejor ni te pregunto tu nombre, porque a ti todo el mundo te conoce, me dice ella, siempre sonriendo, y yo sí, pues, es una vaina eso de ser conocido, y ella pero está bacán tu programa, a veces lo veo y me cago de risa, y a mí me gusta que la chibolita nathalie sea así tan confianzuda y me diga sus lisuritas para hacerse la igualada conmigo, y en eso que me dice ahorita vengo, lo voy a llamar al vago de mariano que debe estar durmiendo, en eso justo se aparece el vago de mariano",0,487
548,concha,"A medida que se aproximaban al objetivo, se volvían más audaces; percibían ya muy próximo ese ruido peculiar, que en las noches llegaba hasta sus lechos miraflorinos y que era ahora un estruendo de agua y piedras- ' sentían en las narices ese olor a sal y conchas limpísimas y pronto estaban en la playa, un abanico minúsculo entre el cerro y la orilla, donde permanecían apiñados, bromeando, burlándose de las dificultades del descenso, simulando empujarse, en medio de una gran algazara",0,488
2141,cana,"""juráis por la bandera sagrada de la Patria, por la sangre de nuestros héroes, por la playita del despeñadero estábamos bajando cuando Pluto me dijo mira arriba y ahí estaba Helena, juramos y desfilamos y el ministro se limpiaba su nariz, se la rascaba y mi pobre madre, ya no más canastas, no más fiestas, cenas, viajes, papá llévame al fútbol, ése es un deporte de negros muchacho, el próximo año te haré socio del Regatas para que seas boga y después se fue con las polillas como Teresa",0,489
1876,viejo,"Se levantaban tarde, almorzaban en casa, iban a la matiné a un cine de barrio, daban una caminata por los Malecones o el Parque Necochea o la avenida Pardo (¿de qué hablábamos?, piensa, ¿de qué hablamos?), siempre por sitios previsiblemente solitarios para no toparse con el Chispas o los viejos o la Teté, al anochecer comían en algún restaurant barato (el «Colinita», piensa, los fines de mes en el «Gambrinus»), en las noches volvían a zambullirse en un cine, uno de estreno si alcanzaba",0,490
1128,marico,"(y no es que le quiera hacer propaganda a la mariconada, pero es una verdad que ya sabían los antiguos griegos cuando se metían todos calatos al jacuzzi: que es rico hacer mañoserías con  una hembrita joven y deseosa de carnosidades, pero es mucho más rico entregarse al cuerpo joven, durito, musculoso, de un chiquillo atlético y de espíritu liviano, ay qué rico, se me hace agüita a la boca, cómo te envidio, sócrates, desgraciado, bien hecho que te hayas chupado todita la cicuta, mamón",0,490
206,cacho,"Él se acercó, se hizo a mí desde el regalo del zumbayllu, desde que ambos nos enfrentamos al Lleras; así llegamos donde Salvinia en la alameda; así hicimos bailar el winko en el patio del Colegio; pero, esta vez en el parque, se mostraba, más claramente y por entero, como el cachorro crecido, maltón, cual solemos decir en la sierra, más aún que aquel que habló, de vuelta de la alameda, amenazando con tener de mancebas a una docena de indias, si Salvinia prefería a otro, o si la perdía",0,491
1894,vuelta,"hablando de drogas, no sé si he dicho ya que extraño la marihuana, cuánto tiempo hace que no me fumo un rico troncho, cuánto tiempo que no estoy estonazo, con una hambruna garrafal, dando vueltas con jimmy boy en su VW blanco escuchando su música de puta-madre, cuánto tiempo que no siento la arrechura maldita y cabrísima que me daba la marihuana, una arrechura que me obligaba a corrérmela así, parado, imaginándome a un pelucón mordiéndome la espalda o a una hembrita ricotona cabalgándome",0,492
988,jodido,"""Y si Huarina hubiera bajado la cabeza, y si me hubiera visto los botines, y si el Jaguar no tiene el examen de Química, y si lo tiene y no quiere fiarme, y si me planto ante la Pies Dorados y le digo soy del Leoncio Prado y es la primera vez que vengo, te traeré buena suerte, y si vuelvo al barrio y pido veinte soles a uno de mis amigos, y si le dejo mi reloj en prenda, y si no consigo el examen de Química, y si no tengo cordones en la revista de prendas de mañana estoy jodido, sí señor",0,492
660,duracel,"me visto rápido con uno de mis lindos temitos (tengo infinidad de temitos, todos comprados fuera del perú por si las moscas, yo no me visto con temitos de larco avenue, corazón) y mariano sigue metiéndose tiros y ese paco es tan grande que no se va a terminar nunca, y yo sólo porque estoy duracell y con la lengua loca, culebrilla, le digo ¿por qué no me acompañas a la tele?, y él ya, de putamadre, vamos juntos (porque ya saben ustedes que mariano a cualquier hora no tiene nada que hacer)",0,492
